,éûçè,K [ﬂC],WT [ﬂC],MG [ﬂC],SC [ﬂC],No5 [V],No6 [V],No7 [V],No8 [V],No9 [V],No10 [V],No11 [V],No12 [V]
2021/10/14,14:55:30,-8.61,1.09,-7.43,-8.48,0,0,0,0,0,0,0,0
2021/10/14,14:55:35,-8.63,1.68,-7.43,-8.55,0,0,0,0,0,0,0,0
2021/10/14,14:55:40,-8.54,0.93,-7.41,-8.46,0,0,0,0,0,0,0,0
2021/10/14,14:55:45,-8.52,1.68,-7.43,-8.53,0,0,0,0,0,0,0,0
2021/10/14,14:55:50,-8.58,1.35,-7.4,-8.55,0,0,0,0,0,0,0,0
2021/10/14,14:55:55,-8.48,1.38,-7.31,-8.52,0,0,0,0,0,0,0,0
2021/10/14,14:56:00,-8.72,1.35,-7.52,-8.51,0,0,0,0,0,0,0,0
2021/10/14,14:56:05,-8.48,1.36,-7.27,-8.51,0,0,0,0,0,0,0,0
2021/10/14,14:56:10,-8.73,1.36,-7.55,-8.51,0,0,0,0,0,0,0,0
2021/10/14,14:56:15,-8.48,1.36,-7.27,-8.52,0,0,0,0,0,0,0,0
2021/10/14,14:56:20,-8.65,1.36,-7.48,-8.52,0,0,0,0,0,0,0,0
2021/10/14,14:56:25,-8.34,1.35,-7.37,-8.51,0,0,0,0,0,0,0,0
2021/10/14,14:56:30,-8.65,1.35,-7.48,-8.51,0,0,0,0,0,0,0,0
2021/10/14,14:56:35,-8.49,1.35,-7.37,-8.51,0,0,0,0,0,0,0,0
2021/10/14,14:56:40,-8.58,1.39,-7.38,-8.58,0,0,0,0,0,0,0,0
2021/10/14,14:56:45,-8.59,1.09,-7.37,-8.46,0,0,0,0,0,0,0,0
2021/10/14,14:56:50,-8.55,1.72,-7.38,-8.56,0,0,0,0,0,0,0,0
2021/10/14,14:56:55,-8.54,1.09,-7.37,-8.44,0,0,0,0,0,0,0,0
2021/10/14,14:57:00,-8.59,1.68,-7.4,-8.59,0,0,0,0,0,0,0,0
2021/10/14,14:57:05,-8.52,1.02,-7.4,-8.46,0,0,0,0,0,0,0,0
2021/10/14,14:57:10,-8.58,1.65,-7.4,-8.52,0,0,0,0,0,0,0,0
2021/10/14,14:57:15,-8.56,1.34,-7.37,-8.51,0,0,0,0,0,0,0,0
2021/10/14,14:57:20,-8.62,1.72,-7.4,-8.49,0,0,0,0,0,0,0,0
2021/10/14,14:57:25,-8.58,1.35,-7.55,-8.52,0,0,0,0,0,0,0,0
2021/10/14,14:57:30,-8.44,1.36,-7.3,-8.53,0,0,0,0,0,0,0,0
2021/10/14,14:57:35,-8.69,1.35,-7.52,-8.51,0,0,0,0,0,0,0,0
2021/10/14,14:57:40,-8.47,1.35,-7.26,-8.51,0,0,0,0,0,0,0,0
2021/10/14,14:57:45,-8.66,1.35,-7.51,-8.51,0,0,0,0,0,0,0,0
2021/10/14,14:57:50,-8.58,1.06,-7.4,-8.44,0,0,0,0,0,0,0,0
2021/10/14,14:57:55,-8.56,1.68,-7.4,-8.58,0,0,0,0,0,0,0,0
2021/10/14,14:58:00,-8.55,0.98,-7.41,-8.46,0,0,0,0,0,0,0,0
2021/10/14,14:58:05,-8.54,1.7,-7.41,-8.58,0,0,0,0,0,0,0,0
2021/10/14,14:58:10,-8.62,1.05,-7.41,-8.44,0,0,0,0,0,0,0,0
2021/10/14,14:58:15,-8.62,1.71,-7.41,-8.58,0,0,0,0,0,0,0,0
2021/10/14,14:58:20,-8.58,1.29,-7.44,-8.52,0,0,0,0,0,0,0,0
2021/10/14,14:58:25,-8.61,1.36,-7.34,-8.53,0,0,0,0,0,0,0,0
2021/10/14,14:58:30,-8.66,1.35,-7.55,-8.51,0,0,0,0,0,0,0,0
2021/10/14,14:58:35,-8.58,1.35,-7.36,-8.52,0,0,0,0,0,0,0,0
2021/10/14,14:58:40,-8.73,1.34,-7.52,-8.49,0,0,0,0,0,0,0,0
2021/10/14,14:58:45,-8.49,1.35,-7.3,-8.51,0,0,0,0,0,0,0,0
2021/10/14,14:58:50,-8.78,1.35,-7.61,-8.51,0,0,0,0,0,0,0,0
2021/10/14,14:58:55,-8.47,1.35,-7.36,-8.49,0,0,0,0,0,0,0,0
2021/10/14,14:59:00,-8.76,1.36,-7.6,-8.49,0,0,0,0,0,0,0,0
2021/10/14,14:59:05,-8.47,1.35,-7.41,-8.49,0,0,0,0,0,0,0,0
2021/10/14,14:59:10,-8.78,1.35,-7.5,-8.51,0,0,0,0,0,0,0,0
2021/10/14,14:59:15,-8.59,1.35,-7.5,-8.46,0,0,0,0,0,0,0,0
2021/10/14,14:59:20,-8.61,1.75,-7.48,-8.59,0,0,0,0,0,0,0,0
2021/10/14,14:59:25,-8.61,1.36,-7.48,-8.42,0,0,0,0,0,0,0,0
2021/10/14,14:59:30,-8.54,1.64,-7.5,-8.53,0,0,0,0,0,0,0,0
2021/10/14,14:59:35,-8.55,1.06,-7.5,-8.44,0,0,0,0,0,0,0,0
2021/10/14,14:59:40,-8.66,1.65,-7.5,-8.56,0,0,0,0,0,0,0,0
2021/10/14,14:59:45,-8.65,0.95,-7.5,-8.41,0,0,0,0,0,0,0,0
2021/10/14,14:59:50,-8.61,1.68,-7.5,-8.53,0,0,0,0,0,0,0,0
2021/10/14,14:59:55,-8.62,0.98,-7.5,-8.41,0,0,0,0,0,0,0,0
2021/10/14,15:00:00,-8.63,1.68,-7.51,-8.48,0,0,0,0,0,0,0,0
2021/10/14,15:00:05,-8.68,1.36,-7.51,-8.48,0,0,0,0,0,0,0,0
2021/10/14,15:00:10,-8.68,1.38,-7.38,-8.48,0,0,0,0,0,0,0,0
2021/10/14,15:00:15,-8.63,1.36,-7.51,-8.48,0,0,0,0,0,0,0,0
2021/10/14,15:00:20,-8.71,1.09,-7.51,-8.42,0,0,0,0,0,0,0,0
2021/10/14,15:00:25,-8.51,1.38,-7.43,-8.48,0,0,0,0,0,0,0,0
2021/10/14,15:00:30,-8.56,1.38,-7.37,-8.46,0,0,0,0,0,0,0,0
2021/10/14,15:00:35,-8.63,1.78,-7.52,-8.56,0,0,0,0,0,0,0,0
2021/10/14,15:00:40,-8.66,1.65,-7.52,-8.56,0,0,0,0,0,0,0,0
2021/10/14,15:00:45,-8.63,1.36,-7.6,-8.48,0,0,0,0,0,0,0,0
2021/10/14,15:00:50,-8.52,1.47,-7.29,-8.39,0,0,0,0,0,0,0,0
2021/10/14,15:00:55,-8.76,1.45,-7.52,-8.39,0,0,0,0,0,0,0,0
2021/10/14,15:01:00,-8.51,1.42,-7.29,-8.37,0,0,0,0,0,0,0,0
2021/10/14,15:01:05,-8.72,1.38,-7.58,-8.37,0,0,0,0,0,0,0,0
2021/10/14,15:01:10,-8.48,1.3,-7.36,-8.39,0,0,0,0,0,0,0,0
2021/10/14,15:01:15,-8.8,1.2,-7.56,-8.4,0,0,0,0,0,0,0,0
2021/10/14,15:01:20,-8.55,1.08,-7.46,-8.39,0,0,0,0,0,0,0,0
2021/10/14,15:01:25,-8.71,0.9,-7.45,-8.44,0,0,0,0,0,0,0,0
2021/10/14,15:01:30,-8.63,0.36,-7.46,-8.33,0,0,0,0,0,0,0,0
2021/10/14,15:01:35,-8.65,0.47,-7.46,-8.43,0,0,0,0,0,0,0,0
2021/10/14,15:01:40,-8.62,-0.1,-7.48,-8.35,0,0,0,0,0,0,0,0
2021/10/14,15:01:45,-8.71,0.29,-7.46,-8.49,0,0,0,0,0,0,0,0
2021/10/14,15:01:50,-8.68,-0.65,-7.46,-8.35,0,0,0,0,0,0,0,0
2021/10/14,15:01:55,-8.71,-0.28,-7.48,-8.49,0,0,0,0,0,0,0,0
2021/10/14,15:02:00,-8.71,-1.16,-7.48,-8.33,0,0,0,0,0,0,0,0
2021/10/14,15:02:05,-8.62,-0.94,-7.48,-8.49,0,0,0,0,0,0,0,0
2021/10/14,15:02:10,-8.71,-2.12,-7.46,-8.36,0,0,0,0,0,0,0,0
2021/10/14,15:02:15,-8.65,-2.05,-7.46,-8.4,0,0,0,0,0,0,0,0
2021/10/14,15:02:20,-8.62,-2.83,-7.51,-8.42,0,0,0,0,0,0,0,0
2021/10/14,15:02:25,-8.69,-2.94,-7.48,-8.43,0,0,0,0,0,0,0,0
2021/10/14,15:02:30,-8.68,-3.54,-7.44,-8.46,0,0,0,0,0,0,0,0
2021/10/14,15:02:35,-8.65,-3.83,-7.38,-8.44,0,0,0,0,0,0,0,0
2021/10/14,15:02:40,-8.8,-4.13,-7.58,-8.44,0,0,0,0,0,0,0,0
2021/10/14,15:02:45,-8.68,-4.69,-7.46,-8.37,0,0,0,0,0,0,0,0
2021/10/14,15:02:50,-8.61,-4.62,-7.46,-8.4,0,0,0,0,0,0,0,0
2021/10/14,15:02:55,-8.66,-4.84,-7.35,-8.47,0,0,0,0,0,0,0,0
2021/10/14,15:03:00,-8.71,-4.74,-7.46,-8.56,0,0,0,0,0,0,0,0
2021/10/14,15:03:05,-8.82,-5.32,-7.59,-8.5,0,0,0,0,0,0,0,0
2021/10/14,15:03:10,-8.54,-5.53,-7.48,-8.51,0,0,0,0,0,0,0,0
2021/10/14,15:03:15,-8.8,-5.72,-7.48,-8.53,0,0,0,0,0,0,0,0
2021/10/14,15:03:20,-8.73,-5.93,-7.48,-8.43,0,0,0,0,0,0,0,0
2021/10/14,15:03:25,-8.82,-6.11,-7.48,-8.51,0,0,0,0,0,0,0,0
2021/10/14,15:03:30,-8.62,-6.27,-7.49,-8.47,0,0,0,0,0,0,0,0
2021/10/14,15:03:35,-8.72,-6.39,-7.49,-8.56,0,0,0,0,0,0,0,0
2021/10/14,15:03:40,-8.72,-6.98,-7.49,-8.44,0,0,0,0,0,0,0,0
2021/10/14,15:03:45,-8.72,-6.42,-7.51,-8.61,0,0,0,0,0,0,0,0
2021/10/14,15:03:50,-8.71,-7.14,-7.51,-8.44,0,0,0,0,0,0,0,0
2021/10/14,15:03:55,-8.73,-6.56,-7.51,-8.63,0,0,0,0,0,0,0,0
2021/10/14,15:04:00,-8.73,-7.38,-7.51,-8.5,0,0,0,0,0,0,0,0
2021/10/14,15:04:05,-8.75,-6.76,-7.52,-8.61,0,0,0,0,0,0,0,0
2021/10/14,15:04:10,-8.75,-7.48,-7.53,-8.54,0,0,0,0,0,0,0,0
2021/10/14,15:04:15,-8.71,-6.97,-7.55,-8.64,0,0,0,0,0,0,0,0
2021/10/14,15:04:20,-8.73,-7.69,-7.55,-8.5,0,0,0,0,0,0,0,0
2021/10/14,15:04:25,-8.75,-7.04,-7.55,-8.57,0,0,0,0,0,0,0,0
2021/10/14,15:04:30,-8.73,-7.49,-7.55,-8.56,0,0,0,0,0,0,0,0
2021/10/14,15:04:35,-8.71,-7.55,-7.44,-8.59,0,0,0,0,0,0,0,0
2021/10/14,15:04:40,-8.87,-7.6,-7.7,-8.6,0,0,0,0,0,0,0,0
2021/10/14,15:04:45,-8.73,-7.65,-7.51,-8.6,0,0,0,0,0,0,0,0
2021/10/14,15:04:50,-8.9,-7.72,-7.66,-8.6,0,0,0,0,0,0,0,0
2021/10/14,15:04:55,-8.65,-7.79,-7.46,-8.61,0,0,0,0,0,0,0,0
2021/10/14,15:05:00,-8.92,-7.86,-7.74,-8.63,0,0,0,0,0,0,0,0
2021/10/14,15:05:05,-8.69,-7.89,-7.51,-8.64,0,0,0,0,0,0,0,0
2021/10/14,15:05:10,-8.92,-7.96,-7.6,-8.64,0,0,0,0,0,0,0,0
2021/10/14,15:05:15,-8.71,-8.01,-7.62,-8.59,0,0,0,0,0,0,0,0
2021/10/14,15:05:20,-8.79,-8.05,-7.63,-8.74,0,0,0,0,0,0,0,0
2021/10/14,15:05:25,-8.8,-8.34,-7.62,-8.61,0,0,0,0,0,0,0,0
2021/10/14,15:05:30,-8.86,-8.11,-7.63,-8.75,0,0,0,0,0,0,0,0
2021/10/14,15:05:35,-8.8,-8.46,-7.63,-8.6,0,0,0,0,0,0,0,0
2021/10/14,15:05:40,-8.79,-7.82,-7.66,-8.77,0,0,0,0,0,0,0,0
2021/10/14,15:05:45,-8.82,-8.52,-7.66,-8.63,0,0,0,0,0,0,0,0
2021/10/14,15:05:50,-8.83,-7.91,-7.65,-8.78,0,0,0,0,0,0,0,0
2021/10/14,15:05:55,-8.83,-8.62,-7.66,-8.63,0,0,0,0,0,0,0,0
2021/10/14,15:06:00,-8.86,-8.01,-7.67,-8.8,0,0,0,0,0,0,0,0
2021/10/14,15:06:05,-8.83,-8.63,-7.67,-8.66,0,0,0,0,0,0,0,0
2021/10/14,15:06:10,-8.83,-7.98,-7.67,-8.81,0,0,0,0,0,0,0,0
2021/10/14,15:06:15,-8.83,-8.69,-7.67,-8.74,0,0,0,0,0,0,0,0
2021/10/14,15:06:20,-8.86,-8.36,-7.69,-8.74,0,0,0,0,0,0,0,0
2021/10/14,15:06:25,-8.86,-8.38,-7.69,-8.77,0,0,0,0,0,0,0,0
2021/10/14,15:06:30,-8.73,-8.39,-7.56,-8.77,0,0,0,0,0,0,0,0
2021/10/14,15:06:35,-8.86,-8.13,-7.7,-8.83,0,0,0,0,0,0,0,0
2021/10/14,15:06:40,-8.85,-8.73,-7.7,-8.73,0,0,0,0,0,0,0,0
2021/10/14,15:06:45,-8.83,-8.13,-7.7,-8.78,0,0,0,0,0,0,0,0
2021/10/14,15:06:50,-8.85,-8.46,-7.72,-8.8,0,0,0,0,0,0,0,0
2021/10/14,15:06:55,-8.9,-8.45,-7.6,-8.81,0,0,0,0,0,0,0,0
2021/10/14,15:07:00,-8.89,-8.51,-7.73,-8.83,0,0,0,0,0,0,0,0
2021/10/14,15:07:05,-8.9,-8.46,-7.7,-8.83,0,0,0,0,0,0,0,0
2021/10/14,15:07:10,-8.89,-8.49,-7.87,-8.83,0,0,0,0,0,0,0,0
2021/10/14,15:07:15,-8.76,-8.49,-7.6,-8.84,0,0,0,0,0,0,0,0
2021/10/14,15:07:20,-9.04,-8.51,-7.83,-8.85,0,0,0,0,0,0,0,0
2021/10/14,15:07:25,-8.78,-8.51,-7.65,-8.85,0,0,0,0,0,0,0,0
2021/10/14,15:07:30,-9.02,-8.52,-7.89,-8.87,0,0,0,0,0,0,0,0
2021/10/14,15:07:35,-8.79,-8.53,-7.67,-8.88,0,0,0,0,0,0,0,0
2021/10/14,15:07:40,-9.04,-8.53,-7.87,-8.9,0,0,0,0,0,0,0,0
2021/10/14,15:07:45,-8.82,-8.53,-7.67,-8.91,0,0,0,0,0,0,0,0
2021/10/14,15:07:50,-9.04,-8.56,-7.79,-8.91,0,0,0,0,0,0,0,0
2021/10/14,15:07:55,-8.76,-8.55,-7.69,-8.91,0,0,0,0,0,0,0,0
2021/10/14,15:08:00,-9,-8.56,-7.89,-8.92,0,0,0,0,0,0,0,0
2021/10/14,15:08:05,-8.78,-8.56,-7.8,-8.94,0,0,0,0,0,0,0,0
2021/10/14,15:08:10,-8.92,-8.58,-7.8,-9.01,0,0,0,0,0,0,0,0
2021/10/14,15:08:15,-8.95,-8.97,-7.82,-8.87,0,0,0,0,0,0,0,0
2021/10/14,15:08:20,-9.04,-8.59,-7.82,-8.99,0,0,0,0,0,0,0,0
2021/10/14,15:08:25,-9.01,-8.69,-7.83,-9,0,0,0,0,0,0,0,0
2021/10/14,15:08:30,-9.05,-8.34,-7.84,-9.16,0,0,0,0,0,0,0,0
2021/10/14,15:08:35,-9.06,-9.06,-7.84,-9.01,0,0,0,0,0,0,0,0
2021/10/14,15:08:40,-9.05,-8.43,-7.84,-9.16,0,0,0,0,0,0,0,0
2021/10/14,15:08:45,-9.05,-9.06,-7.86,-9.06,0,0,0,0,0,0,0,0
2021/10/14,15:08:50,-9.06,-8.36,-7.87,-9.2,0,0,0,0,0,0,0,0
2021/10/14,15:08:55,-9.08,-9.15,-7.87,-9.04,0,0,0,0,0,0,0,0
2021/10/14,15:09:00,-9.09,-8.47,-7.87,-9.2,0,0,0,0,0,0,0,0
2021/10/14,15:09:05,-9.06,-9.03,-7.87,-9.07,0,0,0,0,0,0,0,0
2021/10/14,15:09:10,-9.11,-8.41,-7.87,-9.18,0,0,0,0,0,0,0,0
2021/10/14,15:09:15,-9.09,-9.15,-7.87,-9.06,0,0,0,0,0,0,0,0
2021/10/14,15:09:20,-9.06,-8.43,-7.87,-9.16,0,0,0,0,0,0,0,0
2021/10/14,15:09:25,-9.09,-9.01,-7.87,-9.14,0,0,0,0,0,0,0,0
2021/10/14,15:09:30,-9.11,-8.77,-7.9,-9.16,0,0,0,0,0,0,0,0
2021/10/14,15:09:35,-9.09,-9.15,-7.89,-9.16,0,0,0,0,0,0,0,0
2021/10/14,15:09:40,-9.09,-8.77,-7.9,-9.18,0,0,0,0,0,0,0,0
2021/10/14,15:09:45,-9.08,-8.77,-8,-9.18,0,0,0,0,0,0,0,0
2021/10/14,15:09:50,-9.08,-8.77,-7.8,-9.18,0,0,0,0,0,0,0,0
2021/10/14,15:09:55,-9.28,-8.78,-7.98,-9.18,0,0,0,0,0,0,0,0
2021/10/14,15:10:00,-9.15,-8.78,-7.82,-9.2,0,0,0,0,0,0,0,0
2021/10/14,15:10:05,-9.25,-8.79,-8.05,-9.23,0,0,0,0,0,0,0,0
2021/10/14,15:10:10,-9.02,-8.78,-7.79,-9.23,0,0,0,0,0,0,0,0
2021/10/14,15:10:15,-9.25,-8.81,-8.07,-9.21,0,0,0,0,0,0,0,0
2021/10/14,15:10:20,-9.06,-8.79,-7.86,-9.23,0,0,0,0,0,0,0,0
2021/10/14,15:10:25,-9.35,-8.81,-8.03,-9.21,0,0,0,0,0,0,0,0
2021/10/14,15:10:30,-9.08,-8.82,-7.86,-9.24,0,0,0,0,0,0,0,0
2021/10/14,15:10:35,-9.33,-8.82,-8.03,-9.24,0,0,0,0,0,0,0,0
2021/10/14,15:10:40,-9.05,-8.81,-7.87,-9.24,0,0,0,0,0,0,0,0
2021/10/14,15:10:45,-9.32,-8.84,-8.03,-9.24,0,0,0,0,0,0,0,0
2021/10/14,15:10:50,-9.08,-8.85,-7.89,-9.24,0,0,0,0,0,0,0,0
2021/10/14,15:10:55,-9.32,-8.84,-8.07,-9.27,0,0,0,0,0,0,0,0
2021/10/14,15:11:00,-9.09,-8.84,-7.98,-9.27,0,0,0,0,0,0,0,0
2021/10/14,15:11:05,-9.16,-8.75,-8,-9.25,0,0,0,0,0,0,0,0
2021/10/14,15:11:10,-9.1,-8.75,-8.01,-9.14,0,0,0,0,0,0,0,0
2021/10/14,15:11:15,-9.27,-8.77,-8.01,-9.18,0,0,0,0,0,0,0,0
2021/10/14,15:11:20,-9.1,-8.76,-8.01,-9.12,0,0,0,0,0,0,0,0
2021/10/14,15:11:25,-9.1,-8.52,-8.01,-9.25,0,0,0,0,0,0,0,0
2021/10/14,15:11:30,-9.13,-9.06,-8.01,-9.14,0,0,0,0,0,0,0,0
2021/10/14,15:11:35,-9.1,-8.48,-8.03,-9.31,0,0,0,0,0,0,0,0
2021/10/14,15:11:40,-9.1,-9.11,-8.03,-9.14,0,0,0,0,0,0,0,0
2021/10/14,15:11:45,-9.16,-8.53,-8.04,-9.31,0,0,0,0,0,0,0,0
2021/10/14,15:11:50,-9.14,-9.16,-8.03,-9.14,0,0,0,0,0,0,0,0
2021/10/14,15:11:55,-9.17,-8.49,-8.04,-9.33,0,0,0,0,0,0,0,0
2021/10/14,15:12:00,-9.14,-9.11,-8.05,-9.19,0,0,0,0,0,0,0,0
2021/10/14,15:12:05,-9.17,-8.51,-8.07,-9.33,0,0,0,0,0,0,0,0
2021/10/14,15:12:10,-9.17,-9.17,-8.05,-9.16,0,0,0,0,0,0,0,0
2021/10/14,15:12:15,-9.17,-8.45,-8.04,-9.33,0,0,0,0,0,0,0,0
2021/10/14,15:12:20,-9.2,-9.13,-8.05,-9.18,0,0,0,0,0,0,0,0
2021/10/14,15:12:25,-9.17,-8.53,-8.07,-9.28,0,0,0,0,0,0,0,0
2021/10/14,15:12:30,-9.21,-9.21,-8.07,-9.16,0,0,0,0,0,0,0,0
2021/10/14,15:12:35,-9.14,-8.86,-7.96,-9.28,0,0,0,0,0,0,0,0
2021/10/14,15:12:40,-9.34,-8.87,-8.24,-9.28,0,0,0,0,0,0,0,0
2021/10/14,15:12:45,-9.21,-9.17,-8.08,-9.25,0,0,0,0,0,0,0,0
2021/10/14,15:12:50,-9.21,-8.59,-8.08,-9.36,0,0,0,0,0,0,0,0
2021/10/14,15:12:55,-9.24,-9.24,-8.08,-9.21,0,0,0,0,0,0,0,0
2021/10/14,15:13:00,-9.26,-8.6,-8.1,-9.33,0,0,0,0,0,0,0,0
2021/10/14,15:13:05,-9.24,-9.23,-8.11,-9.31,0,0,0,0,0,0,0,0
2021/10/14,15:13:10,-9.26,-8.52,-8.11,-9.39,0,0,0,0,0,0,0,0
2021/10/14,15:13:15,-9.24,-9.2,-8.11,-9.28,0,0,0,0,0,0,0,0
2021/10/14,15:13:20,-9.3,-8.62,-8.11,-9.33,0,0,0,0,0,0,0,0
2021/10/14,15:13:25,-9.3,-8.93,-8.13,-9.32,0,0,0,0,0,0,0,0
2021/10/14,15:13:30,-9.3,-8.93,-8.04,-9.35,0,0,0,0,0,0,0,0
2021/10/14,15:13:35,-9.3,-9.25,-8.15,-9.35,0,0,0,0,0,0,0,0
2021/10/14,15:13:40,-9.3,-8.93,-8.14,-9.35,0,0,0,0,0,0,0,0
2021/10/14,15:13:45,-9.31,-8.96,-8.29,-9.35,0,0,0,0,0,0,0,0
2021/10/14,15:13:50,-9.27,-8.96,-8.08,-9.35,0,0,0,0,0,0,0,0
2021/10/14,15:13:55,-9.44,-8.97,-8.28,-9.38,0,0,0,0,0,0,0,0
2021/10/14,15:14:00,-9.34,-8.97,-8.07,-9.38,0,0,0,0,0,0,0,0
2021/10/14,15:14:05,-9.38,-8.97,-8.27,-9.38,0,0,0,0,0,0,0,0
2021/10/14,15:14:10,-9.23,-8.99,-8.07,-9.36,0,0,0,0,0,0,0,0
2021/10/14,15:14:15,-9.51,-9,-8.27,-9.36,0,0,0,0,0,0,0,0
2021/10/14,15:14:20,-9.24,-9,-8.04,-9.38,0,0,0,0,0,0,0,0
2021/10/14,15:14:25,-9.52,-9.01,-8.27,-9.39,0,0,0,0,0,0,0,0
2021/10/14,15:14:30,-9.24,-9,-8.04,-9.38,0,0,0,0,0,0,0,0
2021/10/14,15:14:35,-9.54,-9.03,-8.28,-9.38,0,0,0,0,0,0,0,0
2021/10/14,15:14:40,-9.28,-9.03,-8.08,-9.4,0,0,0,0,0,0,0,0
2021/10/14,15:14:45,-9.5,-9.04,-8.31,-9.42,0,0,0,0,0,0,0,0
2021/10/14,15:14:50,-9.3,-9.04,-8.13,-9.42,0,0,0,0,0,0,0,0
2021/10/14,15:14:55,-9.55,-9.06,-8.34,-9.42,0,0,0,0,0,0,0,0
2021/10/14,15:15:00,-9.3,-9.06,-8.08,-9.42,0,0,0,0,0,0,0,0
2021/10/14,15:15:05,-9.52,-9.06,-8.41,-9.42,0,0,0,0,0,0,0,0
2021/10/14,15:15:10,-9.3,-9.06,-8.25,-9.46,0,0,0,0,0,0,0,0
2021/10/14,15:15:15,-9.57,-9.07,-8.41,-9.46,0,0,0,0,0,0,0,0
2021/10/14,15:15:20,-9.31,-9.08,-8.1,-9.45,0,0,0,0,0,0,0,0
2021/10/14,15:15:25,-9.62,-9.1,-8.27,-9.45,0,0,0,0,0,0,0,0
2021/10/14,15:15:30,-9.48,-9.11,-8.27,-9.38,0,0,0,0,0,0,0,0
2021/10/14,15:15:35,-9.48,-9.14,-8.28,-9.53,0,0,0,0,0,0,0,0
2021/10/14,15:15:40,-9.51,-9.41,-8.28,-9.39,0,0,0,0,0,0,0,0
2021/10/14,15:15:45,-9.58,-9.13,-8.29,-9.5,0,0,0,0,0,0,0,0
2021/10/14,15:15:50,-9.5,-9.14,-8.29,-9.39,0,0,0,0,0,0,0,0
2021/10/14,15:15:55,-9.51,-8.86,-8.31,-9.57,0,0,0,0,0,0,0,0
2021/10/14,15:16:00,-9.51,-9.52,-8.31,-9.45,0,0,0,0,0,0,0,0
2021/10/14,15:16:05,-9.54,-8.76,-8.31,-9.59,0,0,0,0,0,0,0,0
2021/10/14,15:16:10,-9.69,-9.18,-8.41,-9.5,0,0,0,0,0,0,0,0
2021/10/14,15:16:15,-9.55,-9.52,-8.34,-9.5,0,0,0,0,0,0,0,0
2021/10/14,15:16:20,-9.55,-9.62,-8.35,-9.42,0,0,0,0,0,0,0,0
2021/10/14,15:16:25,-9.45,-9.2,-8.28,-9.53,0,0,0,0,0,0,0,0
2021/10/14,15:16:30,-9.61,-8.94,-8.36,-9.62,0,0,0,0,0,0,0,0
2021/10/14,15:16:35,-9.61,-9.49,-8.36,-9.49,0,0,0,0,0,0,0,0
2021/10/14,15:16:40,-9.64,-8.86,-8.36,-9.63,0,0,0,0,0,0,0,0
2021/10/14,15:16:45,-9.6,-9.54,-8.36,-9.5,0,0,0,0,0,0,0,0
2021/10/14,15:16:50,-9.62,-8.89,-8.39,-9.64,0,0,0,0,0,0,0,0
2021/10/14,15:16:55,-9.62,-9.59,-8.39,-9.52,0,0,0,0,0,0,0,0
2021/10/14,15:17:00,-9.64,-8.87,-8.39,-9.63,0,0,0,0,0,0,0,0
2021/10/14,15:17:05,-9.65,-9.55,-8.39,-9.48,0,0,0,0,0,0,0,0
2021/10/14,15:17:10,-9.64,-8.96,-8.42,-9.59,0,0,0,0,0,0,0,0
2021/10/14,15:17:15,-9.64,-9.59,-8.44,-9.53,0,0,0,0,0,0,0,0
2021/10/14,15:17:20,-9.67,-8.96,-8.44,-9.7,0,0,0,0,0,0,0,0
2021/10/14,15:17:25,-9.68,-9.61,-8.44,-9.56,0,0,0,0,0,0,0,0
2021/10/14,15:17:30,-9.72,-8.99,-8.44,-9.6,0,0,0,0,0,0,0,0
2021/10/14,15:17:35,-9.69,-9.31,-8.45,-9.59,0,0,0,0,0,0,0,0
2021/10/14,15:17:40,-9.72,-9.01,-8.46,-9.73,0,0,0,0,0,0,0,0
2021/10/14,15:17:45,-9.69,-9.72,-8.46,-9.63,0,0,0,0,0,0,0,0
2021/10/14,15:17:50,-9.71,-9.21,-8.46,-9.63,0,0,0,0,0,0,0,0
2021/10/14,15:17:55,-9.75,-9.35,-8.46,-9.63,0,0,0,0,0,0,0,0
2021/10/14,15:18:00,-9.74,-9.34,-8.34,-9.64,0,0,0,0,0,0,0,0
2021/10/14,15:18:05,-9.72,-9.66,-8.49,-9.66,0,0,0,0,0,0,0,0
2021/10/14,15:18:10,-9.72,-9.34,-8.49,-9.69,0,0,0,0,0,0,0,0
2021/10/14,15:18:15,-9.74,-9.37,-8.6,-9.67,0,0,0,0,0,0,0,0
2021/10/14,15:18:20,-9.77,-9.38,-8.38,-9.67,0,0,0,0,0,0,0,0
2021/10/14,15:18:25,-9.88,-9.4,-8.62,-9.69,0,0,0,0,0,0,0,0
2021/10/14,15:18:30,-9.85,-9.38,-8.65,-9.69,0,0,0,0,0,0,0,0
2021/10/14,15:18:35,-9.77,-9.78,-8.52,-9.6,0,0,0,0,0,0,0,0
2021/10/14,15:18:40,-9.65,-9.41,-8.53,-9.7,0,0,0,0,0,0,0,0
2021/10/14,15:18:45,-9.77,-9.4,-8.53,-9.72,0,0,0,0,0,0,0,0
2021/10/14,15:18:50,-9.78,-9.42,-8.55,-9.8,0,0,0,0,0,0,0,0
2021/10/14,15:18:55,-9.78,-9.44,-8.55,-9.64,0,0,0,0,0,0,0,0
2021/10/14,15:19:00,-9.82,-9.44,-8.55,-9.79,0,0,0,0,0,0,0,0
2021/10/14,15:19:05,-9.69,-9.44,-8.46,-9.73,0,0,0,0,0,0,0,0
2021/10/14,15:19:10,-9.98,-9.44,-8.72,-9.73,0,0,0,0,0,0,0,0
