,éûçè,K [ﬂC],WT [ﬂC],MG [ﬂC],SC [ﬂC],No5 [V],No6 [V],No7 [V],No8 [V],No9 [V],No10 [V],No11 [V],No12 [V]
2021/09/28,17:55:00,-1.01,-0.31,0.24,-0.52,0,0,0,0,0,0,0,0
2021/09/28,17:55:05,-1.03,-0.34,0.23,-0.53,0,0,0,0,0,0,0,0
2021/09/28,17:55:10,-1.03,-0.35,0.2,-0.56,0,0,0,0,0,0,0,0
2021/09/28,17:55:15,-1.04,-0.37,0.18,-0.58,0,0,0,0,0,0,0,0
2021/09/28,17:55:20,-1.04,-0.4,0.16,-0.6,0,0,0,0,0,0,0,0
2021/09/28,17:55:25,-1.08,-0.41,0.14,-0.62,0,0,0,0,0,0,0,0
2021/09/28,17:55:30,-1.1,-0.44,0.12,-0.65,0,0,0,0,0,0,0,0
2021/09/28,17:55:35,-1.11,-0.45,0.12,-0.66,0,0,0,0,0,0,0,0
2021/09/28,17:55:40,-1.15,-0.47,0.1,-0.67,0,0,0,0,0,0,0,0
2021/09/28,17:55:45,-1.15,-0.48,0.07,-0.69,0,0,0,0,0,0,0,0
2021/09/28,17:55:50,-1.17,-0.49,0.06,-0.71,0,0,0,0,0,0,0,0
2021/09/28,17:55:55,-1.19,-0.52,0.03,-0.73,0,0,0,0,0,0,0,0
2021/09/28,17:56:00,-1.21,-0.53,0.02,-0.74,0,0,0,0,0,0,0,0
2021/09/28,17:56:05,-1.24,-0.55,0,-0.77,0,0,0,0,0,0,0,0
2021/09/28,17:56:10,-1.24,-0.58,-0.02,-0.78,0,0,0,0,0,0,0,0
2021/09/28,17:56:15,-1.26,-0.59,-0.04,-0.81,0,0,0,0,0,0,0,0
2021/09/28,17:56:20,-1.29,-0.62,-0.06,-0.83,0,0,0,0,0,0,0,0
2021/09/28,17:56:25,-1.35,-0.65,-0.08,-0.84,0,0,0,0,0,0,0,0
2021/09/28,17:56:30,-1.36,-0.66,-0.08,-0.85,0,0,0,0,0,0,0,0
2021/09/28,17:56:35,-1.35,-0.67,-0.11,-0.87,0,0,0,0,0,0,0,0
2021/09/28,17:56:40,-1.38,-0.69,-0.12,-0.88,0,0,0,0,0,0,0,0
2021/09/28,17:56:45,-1.38,-0.71,-0.13,-0.91,0,0,0,0,0,0,0,0
2021/09/28,17:56:50,-1.43,-0.73,-0.15,-0.94,0,0,0,0,0,0,0,0
2021/09/28,17:56:55,-1.43,-0.76,-0.18,-0.95,0,0,0,0,0,0,0,0
2021/09/28,17:57:00,-1.43,-0.77,-0.19,-0.96,0,0,0,0,0,0,0,0
2021/09/28,17:57:05,-1.43,-0.78,-0.22,-0.99,0,0,0,0,0,0,0,0
2021/09/28,17:57:10,-1.46,-0.81,-0.24,-1.01,0,0,0,0,0,0,0,0
2021/09/28,17:57:15,-1.5,-0.84,-0.24,-1.03,0,0,0,0,0,0,0,0
2021/09/28,17:57:20,-1.5,-0.84,-0.27,-1.03,0,0,0,0,0,0,0,0
2021/09/28,17:57:25,-1.54,-0.85,-0.29,-1.06,0,0,0,0,0,0,0,0
2021/09/28,17:57:30,-1.54,-0.87,-0.3,-1.07,0,0,0,0,0,0,0,0
2021/09/28,17:57:35,-1.56,-0.89,-0.31,-1.1,0,0,0,0,0,0,0,0
2021/09/28,17:57:40,-1.58,-0.92,-0.33,-1.12,0,0,0,0,0,0,0,0
2021/09/28,17:57:45,-1.6,-0.94,-0.35,-1.14,0,0,0,0,0,0,0,0
2021/09/28,17:57:50,-1.6,-0.95,-0.37,-1.16,0,0,0,0,0,0,0,0
2021/09/28,17:57:55,-1.64,-0.98,-0.4,-1.17,0,0,0,0,0,0,0,0
2021/09/28,17:58:00,-1.64,-0.99,-0.41,-1.2,0,0,0,0,0,0,0,0
2021/09/28,17:58:05,-1.68,-1.02,-0.42,-1.21,0,0,0,0,0,0,0,0
2021/09/28,17:58:10,-1.68,-1.03,-0.44,-1.23,0,0,0,0,0,0,0,0
2021/09/28,17:58:15,-1.69,-1.05,-0.47,-1.24,0,0,0,0,0,0,0,0
2021/09/28,17:58:20,-1.72,-1.06,-0.48,-1.25,0,0,0,0,0,0,0,0
2021/09/28,17:58:25,-1.62,-1.07,-0.49,-1.28,0,0,0,0,0,0,0,0
2021/09/28,17:58:30,-1.66,-1.1,-0.51,-1.3,0,0,0,0,0,0,0,0
2021/09/28,17:58:35,-1.68,-1.12,-0.52,-1.32,0,0,0,0,0,0,0,0
2021/09/28,17:58:40,-1.69,-1.13,-0.55,-1.34,0,0,0,0,0,0,0,0
2021/09/28,17:58:45,-1.7,-1.14,-0.56,-1.37,0,0,0,0,0,0,0,0
2021/09/28,17:58:50,-1.72,-1.17,-0.59,-1.38,0,0,0,0,0,0,0,0
2021/09/28,17:58:55,-1.73,-1.2,-0.59,-1.39,0,0,0,0,0,0,0,0
2021/09/28,17:59:00,-1.7,-1.11,-0.52,-1.32,0,0,0,0,0,0,0,0
2021/09/28,17:59:05,-1.76,-1.13,-0.54,-1.32,0,0,0,0,0,0,0,0
2021/09/28,17:59:10,-1.79,-1.14,-0.56,-1.35,0,0,0,0,0,0,0,0
2021/09/28,17:59:15,-1.81,-1.15,-0.57,-1.36,0,0,0,0,0,0,0,0
2021/09/28,17:59:20,-1.81,-1.18,-0.57,-1.37,0,0,0,0,0,0,0,0
2021/09/28,17:59:25,-1.84,-1.19,-0.6,-1.4,0,0,0,0,0,0,0,0
2021/09/28,17:59:30,-1.86,-1.21,-0.63,-1.42,0,0,0,0,0,0,0,0
2021/09/28,17:59:35,-1.88,-1.24,-0.64,-1.44,0,0,0,0,0,0,0,0
2021/09/28,17:59:40,-1.91,-1.26,-0.65,-1.46,0,0,0,0,0,0,0,0
2021/09/28,17:59:45,-1.93,-1.28,-0.68,-1.47,0,0,0,0,0,0,0,0
2021/09/28,17:59:50,-1.94,-1.29,-0.7,-1.5,0,0,0,0,0,0,0,0
2021/09/28,17:59:55,-1.94,-1.32,-0.72,-1.51,0,0,0,0,0,0,0,0
2021/09/28,18:00:00,-1.97,-1.32,-0.74,-1.54,0,0,0,0,0,0,0,0
2021/09/28,18:00:05,-1.98,-1.35,-0.74,-1.56,0,0,0,0,0,0,0,0
2021/09/28,18:00:10,-1.99,-1.36,-0.75,-1.57,0,0,0,0,0,0,0,0
2021/09/28,18:00:15,-2.01,-1.37,-0.78,-1.6,0,0,0,0,0,0,0,0
2021/09/28,18:00:20,-2.02,-1.4,-0.81,-1.61,0,0,0,0,0,0,0,0
2021/09/28,18:00:25,-2.02,-1.42,-0.82,-1.64,0,0,0,0,0,0,0,0
2021/09/28,18:00:30,-2.05,-1.43,-0.82,-1.65,0,0,0,0,0,0,0,0
2021/09/28,18:00:35,-2.09,-1.46,-0.85,-1.67,0,0,0,0,0,0,0,0
2021/09/28,18:00:40,-2.09,-1.47,-0.86,-1.69,0,0,0,0,0,0,0,0
2021/09/28,18:00:45,-2.12,-1.5,-0.89,-1.71,0,0,0,0,0,0,0,0
2021/09/28,18:00:50,-2.13,-1.51,-0.9,-1.71,0,0,0,0,0,0,0,0
2021/09/28,18:00:55,-2.13,-1.51,-0.92,-1.74,0,0,0,0,0,0,0,0
2021/09/28,18:01:00,-2.16,-1.53,-0.93,-1.75,0,0,0,0,0,0,0,0
2021/09/28,18:01:05,-2.18,-1.45,-0.84,-1.66,0,0,0,0,0,0,0,0
2021/09/28,18:01:10,-2.22,-1.48,-0.87,-1.69,0,0,0,0,0,0,0,0
2021/09/28,18:01:15,-2.23,-1.48,-0.89,-1.7,0,0,0,0,0,0,0,0
2021/09/28,18:01:20,-2.25,-1.52,-0.9,-1.72,0,0,0,0,0,0,0,0
2021/09/28,18:01:25,-2.26,-1.52,-0.91,-1.73,0,0,0,0,0,0,0,0
2021/09/28,18:01:30,-2.29,-1.55,-0.94,-1.76,0,0,0,0,0,0,0,0
2021/09/28,18:01:35,-2.3,-1.56,-0.95,-1.77,0,0,0,0,0,0,0,0
2021/09/28,18:01:40,-2.3,-1.59,-0.98,-1.8,0,0,0,0,0,0,0,0
2021/09/28,18:01:45,-2.31,-1.61,-1,-1.8,0,0,0,0,0,0,0,0
2021/09/28,18:01:50,-2.34,-1.61,-1.01,-1.81,0,0,0,0,0,0,0,0
2021/09/28,18:01:55,-2.37,-1.63,-1.02,-1.84,0,0,0,0,0,0,0,0
2021/09/28,18:02:00,-2.38,-1.65,-1.04,-1.86,0,0,0,0,0,0,0,0
2021/09/28,18:02:05,-2.4,-1.68,-1.05,-1.87,0,0,0,0,0,0,0,0
2021/09/28,18:02:10,-2.41,-1.7,-1.07,-1.9,0,0,0,0,0,0,0,0
2021/09/28,18:02:15,-2.43,-1.72,-1.09,-1.91,0,0,0,0,0,0,0,0
2021/09/28,18:02:20,-2.44,-1.73,-1.11,-1.94,0,0,0,0,0,0,0,0
2021/09/28,18:02:25,-2.47,-1.74,-1.12,-1.95,0,0,0,0,0,0,0,0
2021/09/28,18:02:30,-2.39,-1.77,-1.15,-1.97,0,0,0,0,0,0,0,0
2021/09/28,18:02:35,-2.41,-1.79,-1.16,-1.98,0,0,0,0,0,0,0,0
2021/09/28,18:02:40,-2.41,-1.8,-1.18,-1.99,0,0,0,0,0,0,0,0
2021/09/28,18:02:45,-2.45,-1.8,-1.2,-2.01,0,0,0,0,0,0,0,0
2021/09/28,18:02:50,-2.48,-1.83,-1.22,-2.02,0,0,0,0,0,0,0,0
2021/09/28,18:02:55,-2.49,-1.84,-1.22,-2.05,0,0,0,0,0,0,0,0
2021/09/28,18:03:00,-2.5,-1.86,-1.25,-2.06,0,0,0,0,0,0,0,0
2021/09/28,18:03:05,-2.5,-1.87,-1.26,-2.08,0,0,0,0,0,0,0,0
2021/09/28,18:03:10,-2.53,-1.9,-1.29,-2.09,0,0,0,0,0,0,0,0
2021/09/28,18:03:15,-2.56,-1.93,-1.3,-2.12,0,0,0,0,0,0,0,0
2021/09/28,18:03:20,-2.57,-1.94,-1.31,-2.13,0,0,0,0,0,0,0,0
2021/09/28,18:03:25,-2.57,-1.95,-1.33,-2.15,0,0,0,0,0,0,0,0
2021/09/28,18:03:30,-2.59,-1.97,-1.36,-2.18,0,0,0,0,0,0,0,0
2021/09/28,18:03:35,-2.63,-1.98,-1.38,-2.18,0,0,0,0,0,0,0,0
2021/09/28,18:03:40,-2.62,-1.99,-1.4,-2.2,0,0,0,0,0,0,0,0
2021/09/28,18:03:45,-2.64,-2.02,-1.41,-2.22,0,0,0,0,0,0,0,0
2021/09/28,18:03:50,-2.66,-2.02,-1.41,-2.23,0,0,0,0,0,0,0,0
2021/09/28,18:03:55,-2.69,-2.05,-1.44,-2.26,0,0,0,0,0,0,0,0
2021/09/28,18:04:00,-2.7,-2.06,-1.45,-2.27,0,0,0,0,0,0,0,0
2021/09/28,18:04:05,-2.73,-2.09,-1.47,-2.3,0,0,0,0,0,0,0,0
2021/09/28,18:04:10,-2.74,-2.11,-1.48,-2.31,0,0,0,0,0,0,0,0
2021/09/28,18:04:15,-2.75,-2.12,-1.51,-2.34,0,0,0,0,0,0,0,0
2021/09/28,18:04:20,-2.77,-2.15,-1.52,-2.36,0,0,0,0,0,0,0,0
2021/09/28,18:04:25,-2.68,-2.16,-1.55,-2.37,0,0,0,0,0,0,0,0
2021/09/28,18:04:30,-2.69,-2.18,-1.55,-2.37,0,0,0,0,0,0,0,0
2021/09/28,18:04:35,-2.71,-2.18,-1.56,-2.4,0,0,0,0,0,0,0,0
2021/09/28,18:04:40,-2.71,-2.2,-1.59,-2.41,0,0,0,0,0,0,0,0
2021/09/28,18:04:45,-2.74,-2.22,-1.61,-2.44,0,0,0,0,0,0,0,0
2021/09/28,18:04:50,-2.76,-2.24,-1.62,-2.45,0,0,0,0,0,0,0,0
2021/09/28,18:04:55,-2.79,-2.24,-1.63,-2.47,0,0,0,0,0,0,0,0
2021/09/28,18:05:00,-2.82,-2.27,-1.66,-2.49,0,0,0,0,0,0,0,0
2021/09/28,18:05:05,-2.83,-2.29,-1.66,-2.51,0,0,0,0,0,0,0,0
2021/09/28,18:05:10,-2.86,-2.3,-1.69,-2.52,0,0,0,0,0,0,0,0
2021/09/28,18:05:15,-2.86,-2.31,-1.7,-2.54,0,0,0,0,0,0,0,0
2021/09/28,18:05:20,-2.88,-2.33,-1.72,-2.56,0,0,0,0,0,0,0,0
2021/09/28,18:05:25,-2.9,-2.36,-1.73,-2.56,0,0,0,0,0,0,0,0
2021/09/28,18:05:30,-2.9,-2.37,-1.76,-2.58,0,0,0,0,0,0,0,0
2021/09/28,18:05:35,-2.93,-2.27,-1.67,-2.5,0,0,0,0,0,0,0,0
2021/09/28,18:05:40,-2.94,-2.3,-1.68,-2.52,0,0,0,0,0,0,0,0
2021/09/28,18:05:45,-2.94,-2.31,-1.7,-2.55,0,0,0,0,0,0,0,0
2021/09/28,18:05:50,-2.97,-2.32,-1.71,-2.55,0,0,0,0,0,0,0,0
2021/09/28,18:05:55,-2.97,-2.35,-1.71,-2.57,0,0,0,0,0,0,0,0
2021/09/28,18:06:00,-3,-2.37,-1.74,-2.59,0,0,0,0,0,0,0,0
2021/09/28,18:06:05,-3.01,-2.38,-1.77,-2.6,0,0,0,0,0,0,0,0
2021/09/28,18:06:10,-3.06,-2.41,-1.78,-2.63,0,0,0,0,0,0,0,0
2021/09/28,18:06:15,-3.06,-2.42,-1.8,-2.64,0,0,0,0,0,0,0,0
2021/09/28,18:06:20,-3.07,-2.43,-1.81,-2.66,0,0,0,0,0,0,0,0
2021/09/28,18:06:25,-3.1,-2.45,-1.82,-2.67,0,0,0,0,0,0,0,0
2021/09/28,18:06:30,-3.11,-2.46,-1.85,-2.68,0,0,0,0,0,0,0,0
2021/09/28,18:06:35,-3.1,-2.48,-1.86,-2.7,0,0,0,0,0,0,0,0
2021/09/28,18:06:40,-3.14,-2.49,-1.88,-2.71,0,0,0,0,0,0,0,0
2021/09/28,18:06:45,-3.15,-2.5,-1.89,-2.73,0,0,0,0,0,0,0,0
2021/09/28,18:06:50,-3.17,-2.53,-1.89,-2.75,0,0,0,0,0,0,0,0
2021/09/28,18:06:55,-3.18,-2.55,-1.92,-2.77,0,0,0,0,0,0,0,0
2021/09/28,18:07:00,-3.21,-2.56,-1.93,-2.78,0,0,0,0,0,0,0,0
2021/09/28,18:07:05,-3.24,-2.59,-1.95,-2.8,0,0,0,0,0,0,0,0
2021/09/28,18:07:10,-3.25,-2.6,-1.96,-2.82,0,0,0,0,0,0,0,0
2021/09/28,18:07:15,-3.25,-2.62,-1.98,-2.84,0,0,0,0,0,0,0,0
2021/09/28,18:07:20,-3.27,-2.63,-2,-2.85,0,0,0,0,0,0,0,0
2021/09/28,18:07:25,-3.27,-2.64,-2.02,-2.87,0,0,0,0,0,0,0,0
2021/09/28,18:07:30,-3.29,-2.66,-2.03,-2.88,0,0,0,0,0,0,0,0
2021/09/28,18:07:35,-3.32,-2.67,-2.05,-2.89,0,0,0,0,0,0,0,0
2021/09/28,18:07:40,-3.32,-2.68,-2.06,-2.92,0,0,0,0,0,0,0,0
2021/09/28,18:07:45,-3.35,-2.7,-2.07,-2.94,0,0,0,0,0,0,0,0
2021/09/28,18:07:50,-3.36,-2.71,-2.09,-2.95,0,0,0,0,0,0,0,0
2021/09/28,18:07:55,-3.38,-2.74,-2.09,-2.98,0,0,0,0,0,0,0,0
2021/09/28,18:08:00,-3.38,-2.65,-2.01,-2.88,0,0,0,0,0,0,0,0
2021/09/28,18:08:05,-3.39,-2.67,-2.03,-2.9,0,0,0,0,0,0,0,0
2021/09/28,18:08:10,-3.4,-2.68,-2.04,-2.92,0,0,0,0,0,0,0,0
2021/09/28,18:08:15,-3.43,-2.69,-2.07,-2.94,0,0,0,0,0,0,0,0
2021/09/28,18:08:20,-3.45,-2.71,-2.08,-2.94,0,0,0,0,0,0,0,0
2021/09/28,18:08:25,-3.46,-2.74,-2.1,-2.96,0,0,0,0,0,0,0,0
2021/09/28,18:08:30,-3.46,-2.75,-2.11,-2.97,0,0,0,0,0,0,0,0
2021/09/28,18:08:35,-3.47,-2.75,-2.12,-2.99,0,0,0,0,0,0,0,0
2021/09/28,18:08:40,-3.49,-2.76,-2.15,-3,0,0,0,0,0,0,0,0
2021/09/28,18:08:45,-3.49,-2.78,-2.17,-3.01,0,0,0,0,0,0,0,0
2021/09/28,18:08:50,-3.52,-2.81,-2.17,-3.03,0,0,0,0,0,0,0,0
2021/09/28,18:08:55,-3.53,-2.81,-2.18,-3.06,0,0,0,0,0,0,0,0
2021/09/28,18:09:00,-3.56,-2.82,-2.21,-3.07,0,0,0,0,0,0,0,0
2021/09/28,18:09:05,-3.56,-2.85,-2.22,-3.08,0,0,0,0,0,0,0,0
2021/09/28,18:09:10,-3.59,-2.86,-2.24,-3.1,0,0,0,0,0,0,0,0
2021/09/28,18:09:15,-3.61,-2.88,-2.24,-3.11,0,0,0,0,0,0,0,0
2021/09/28,18:09:20,-3.59,-2.89,-2.26,-3.14,0,0,0,0,0,0,0,0
2021/09/28,18:09:25,-3.61,-2.9,-2.28,-3.14,0,0,0,0,0,0,0,0
2021/09/28,18:09:30,-3.63,-2.92,-2.29,-3.14,0,0,0,0,0,0,0,0
2021/09/28,18:09:35,-3.53,-2.93,-2.3,-3.17,0,0,0,0,0,0,0,0
2021/09/28,18:09:40,-3.54,-2.94,-2.32,-3.18,0,0,0,0,0,0,0,0
2021/09/28,18:09:45,-3.58,-2.96,-2.35,-3.2,0,0,0,0,0,0,0,0
2021/09/28,18:09:50,-3.58,-2.97,-2.35,-3.22,0,0,0,0,0,0,0,0
2021/09/28,18:09:55,-3.58,-2.99,-2.36,-3.24,0,0,0,0,0,0,0,0
2021/09/28,18:10:00,-3.61,-3,-2.36,-3.25,0,0,0,0,0,0,0,0
2021/09/28,18:10:05,-3.61,-3.01,-2.39,-3.26,0,0,0,0,0,0,0,0
2021/09/28,18:10:10,-3.64,-3.03,-2.4,-3.28,0,0,0,0,0,0,0,0
2021/09/28,18:10:15,-3.66,-3.04,-2.42,-3.29,0,0,0,0,0,0,0,0
2021/09/28,18:10:20,-3.68,-3.06,-2.43,-3.31,0,0,0,0,0,0,0,0
2021/09/28,18:10:25,-3.69,-3.07,-2.44,-3.32,0,0,0,0,0,0,0,0
2021/09/28,18:10:30,-3.71,-3.08,-2.47,-3.33,0,0,0,0,0,0,0,0
2021/09/28,18:10:35,-3.72,-3.11,-2.47,-3.35,0,0,0,0,0,0,0,0
2021/09/28,18:10:40,-3.73,-3.13,-2.49,-3.36,0,0,0,0,0,0,0,0
2021/09/28,18:10:45,-3.73,-3.14,-2.5,-3.38,0,0,0,0,0,0,0,0
2021/09/28,18:10:50,-3.75,-3.14,-2.53,-3.39,0,0,0,0,0,0,0,0
2021/09/28,18:10:55,-3.75,-3.14,-2.54,-3.42,0,0,0,0,0,0,0,0
2021/09/28,18:11:00,-3.78,-3.17,-2.56,-3.42,0,0,0,0,0,0,0,0
2021/09/28,18:11:05,-3.78,-3.18,-2.56,-3.43,0,0,0,0,0,0,0,0
2021/09/28,18:11:10,-3.79,-3.2,-2.57,-3.46,0,0,0,0,0,0,0,0
2021/09/28,18:11:15,-3.8,-3.21,-2.58,-3.47,0,0,0,0,0,0,0,0
2021/09/28,18:11:20,-3.83,-3.22,-2.61,-3.49,0,0,0,0,0,0,0,0
2021/09/28,18:11:25,-3.85,-3.25,-2.61,-3.5,0,0,0,0,0,0,0,0
2021/09/28,18:11:30,-3.85,-3.25,-2.62,-3.52,0,0,0,0,0,0,0,0
2021/09/28,18:11:35,-3.87,-3.28,-2.64,-3.53,0,0,0,0,0,0,0,0
2021/09/28,18:11:40,-3.89,-3.28,-2.65,-3.54,0,0,0,0,0,0,0,0
2021/09/28,18:11:45,-3.89,-3.31,-2.68,-3.56,0,0,0,0,0,0,0,0
2021/09/28,18:11:50,-3.92,-3.32,-2.68,-3.57,0,0,0,0,0,0,0,0
2021/09/28,18:11:55,-3.92,-3.32,-2.71,-3.59,0,0,0,0,0,0,0,0
2021/09/28,18:12:00,-3.92,-3.33,-2.72,-3.6,0,0,0,0,0,0,0,0
2021/09/28,18:12:05,-3.96,-3.35,-2.74,-3.61,0,0,0,0,0,0,0,0
2021/09/28,18:12:10,-3.96,-3.36,-2.75,-3.63,0,0,0,0,0,0,0,0
2021/09/28,18:12:15,-3.97,-3.38,-2.75,-3.66,0,0,0,0,0,0,0,0
2021/09/28,18:12:20,-3.99,-3.39,-2.76,-3.67,0,0,0,0,0,0,0,0
2021/09/28,18:12:25,-4.01,-3.4,-2.78,-3.68,0,0,0,0,0,0,0,0
2021/09/28,18:12:30,-4.01,-3.42,-2.81,-3.7,0,0,0,0,0,0,0,0
2021/09/28,18:12:35,-4.04,-3.45,-2.81,-3.71,0,0,0,0,0,0,0,0
2021/09/28,18:12:40,-4.07,-3.45,-2.82,-3.71,0,0,0,0,0,0,0,0
2021/09/28,18:12:45,-4.06,-3.46,-2.83,-3.74,0,0,0,0,0,0,0,0
2021/09/28,18:12:50,-4.07,-3.47,-2.85,-3.74,0,0,0,0,0,0,0,0
2021/09/28,18:12:55,-4.08,-3.49,-2.86,-3.77,0,0,0,0,0,0,0,0
2021/09/28,18:13:00,-4.08,-3.5,-2.88,-3.77,0,0,0,0,0,0,0,0
2021/09/28,18:13:05,-4.1,-3.52,-2.89,-3.78,0,0,0,0,0,0,0,0
2021/09/28,18:13:10,-4.11,-3.52,-2.9,-3.81,0,0,0,0,0,0,0,0
2021/09/28,18:13:15,-4.13,-3.53,-2.92,-3.82,0,0,0,0,0,0,0,0
2021/09/28,18:13:20,-4.13,-3.56,-2.94,-3.84,0,0,0,0,0,0,0,0
2021/09/28,18:13:25,-4.17,-3.57,-2.94,-3.86,0,0,0,0,0,0,0,0
2021/09/28,18:13:30,-4.15,-3.59,-2.94,-3.88,0,0,0,0,0,0,0,0
2021/09/28,18:13:35,-4.18,-3.6,-2.97,-3.89,0,0,0,0,0,0,0,0
2021/09/28,18:13:40,-4.21,-3.6,-2.99,-3.91,0,0,0,0,0,0,0,0
2021/09/28,18:13:45,-4.19,-3.63,-3,-3.91,0,0,0,0,0,0,0,0
2021/09/28,18:13:50,-4.24,-3.64,-3.01,-3.91,0,0,0,0,0,0,0,0
2021/09/28,18:13:55,-4.24,-3.66,-3.01,-3.93,0,0,0,0,0,0,0,0
2021/09/28,18:14:00,-4.26,-3.66,-3.04,-3.95,0,0,0,0,0,0,0,0
2021/09/28,18:14:05,-4.28,-3.68,-3.06,-3.96,0,0,0,0,0,0,0,0
2021/09/28,18:14:10,-4.29,-3.7,-3.07,-3.98,0,0,0,0,0,0,0,0
2021/09/28,18:14:15,-4.31,-3.71,-3.08,-3.99,0,0,0,0,0,0,0,0
2021/09/28,18:14:20,-4.31,-3.71,-3.1,-4,0,0,0,0,0,0,0,0
2021/09/28,18:14:25,-4.33,-3.72,-3.11,-4.02,0,0,0,0,0,0,0,0
2021/09/28,18:14:30,-4.35,-3.74,-3.13,-4.03,0,0,0,0,0,0,0,0
2021/09/28,18:14:35,-4.36,-3.77,-3.14,-4.05,0,0,0,0,0,0,0,0
2021/09/28,18:14:40,-4.36,-3.78,-3.14,-4.06,0,0,0,0,0,0,0,0
2021/09/28,18:14:45,-4.38,-3.69,-3.04,-3.97,0,0,0,0,0,0,0,0
2021/09/28,18:14:50,-4.38,-3.69,-3.05,-3.99,0,0,0,0,0,0,0,0
2021/09/28,18:14:55,-4.4,-3.71,-3.07,-4,0,0,0,0,0,0,0,0
2021/09/28,18:15:00,-4.42,-3.72,-3.09,-4,0,0,0,0,0,0,0,0
2021/09/28,18:15:05,-4.43,-3.75,-3.09,-4.01,0,0,0,0,0,0,0,0
2021/09/28,18:15:10,-4.43,-3.76,-3.12,-4.04,0,0,0,0,0,0,0,0
2021/09/28,18:15:15,-4.46,-3.78,-3.13,-4.06,0,0,0,0,0,0,0,0
2021/09/28,18:15:20,-4.45,-3.79,-3.15,-4.06,0,0,0,0,0,0,0,0
2021/09/28,18:15:25,-4.46,-3.8,-3.16,-4.08,0,0,0,0,0,0,0,0
2021/09/28,18:15:30,-4.49,-3.8,-3.18,-4.1,0,0,0,0,0,0,0,0
2021/09/28,18:15:35,-4.4,-3.82,-3.19,-4.11,0,0,0,0,0,0,0,0
2021/09/28,18:15:40,-4.41,-3.83,-3.2,-4.12,0,0,0,0,0,0,0,0
2021/09/28,18:15:45,-4.43,-3.83,-3.22,-4.14,0,0,0,0,0,0,0,0
2021/09/28,18:15:50,-4.43,-3.86,-3.22,-4.14,0,0,0,0,0,0,0,0
2021/09/28,18:15:55,-4.46,-3.87,-3.22,-4.17,0,0,0,0,0,0,0,0
2021/09/28,18:16:00,-4.46,-3.89,-3.25,-4.18,0,0,0,0,0,0,0,0
2021/09/28,18:16:05,-4.47,-3.89,-3.26,-4.18,0,0,0,0,0,0,0,0
2021/09/28,18:16:10,-4.48,-3.9,-3.27,-4.19,0,0,0,0,0,0,0,0
2021/09/28,18:16:15,-4.5,-3.93,-3.29,-4.21,0,0,0,0,0,0,0,0
2021/09/28,18:16:20,-4.51,-3.94,-3.3,-4.22,0,0,0,0,0,0,0,0
2021/09/28,18:16:25,-4.53,-3.96,-3.3,-4.24,0,0,0,0,0,0,0,0
2021/09/28,18:16:30,-4.54,-3.96,-3.33,-4.25,0,0,0,0,0,0,0,0
2021/09/28,18:16:35,-4.55,-3.97,-3.34,-4.26,0,0,0,0,0,0,0,0
2021/09/28,18:16:40,-4.58,-4,-3.36,-4.28,0,0,0,0,0,0,0,0
2021/09/28,18:16:45,-4.58,-4,-3.36,-4.29,0,0,0,0,0,0,0,0
2021/09/28,18:16:50,-4.6,-4,-3.37,-4.31,0,0,0,0,0,0,0,0
2021/09/28,18:16:55,-4.6,-4.01,-3.39,-4.32,0,0,0,0,0,0,0,0
2021/09/28,18:17:00,-4.61,-4.04,-3.4,-4.33,0,0,0,0,0,0,0,0
2021/09/28,18:17:05,-4.62,-4.04,-3.41,-4.35,0,0,0,0,0,0,0,0
2021/09/28,18:17:10,-4.64,-4.06,-3.41,-4.36,0,0,0,0,0,0,0,0
2021/09/28,18:17:15,-4.67,-4.08,-3.43,-4.39,0,0,0,0,0,0,0,0
2021/09/28,18:17:20,-4.68,-4.08,-3.44,-4.39,0,0,0,0,0,0,0,0
2021/09/28,18:17:25,-4.68,-4.1,-3.46,-4.39,0,0,0,0,0,0,0,0
2021/09/28,18:17:30,-4.68,-4.12,-3.47,-4.4,0,0,0,0,0,0,0,0
2021/09/28,18:17:35,-4.71,-4.12,-3.47,-4.42,0,0,0,0,0,0,0,0
2021/09/28,18:17:40,-4.71,-4.14,-3.48,-4.43,0,0,0,0,0,0,0,0
2021/09/28,18:17:45,-4.74,-4.17,-3.51,-4.45,0,0,0,0,0,0,0,0
2021/09/28,18:17:50,-4.74,-4.17,-3.52,-4.46,0,0,0,0,0,0,0,0
2021/09/28,18:17:55,-4.75,-4.19,-3.54,-4.47,0,0,0,0,0,0,0,0
2021/09/28,18:18:00,-4.76,-4.19,-3.54,-4.49,0,0,0,0,0,0,0,0
2021/09/28,18:18:05,-4.78,-4.19,-3.55,-4.5,0,0,0,0,0,0,0,0
2021/09/28,18:18:10,-4.78,-4.21,-3.57,-4.52,0,0,0,0,0,0,0,0
2021/09/28,18:18:15,-4.79,-4.22,-3.58,-4.53,0,0,0,0,0,0,0,0
2021/09/28,18:18:20,-4.79,-4.24,-3.61,-4.54,0,0,0,0,0,0,0,0
2021/09/28,18:18:25,-4.81,-4.26,-3.61,-4.56,0,0,0,0,0,0,0,0
2021/09/28,18:18:30,-4.82,-4.26,-3.61,-4.57,0,0,0,0,0,0,0,0
2021/09/28,18:18:35,-4.83,-4.28,-3.62,-4.57,0,0,0,0,0,0,0,0
