,éûçè,K [ﬂC],WT [ﬂC],MG [ﬂC],SC [ﬂC],No5 [V],No6 [V],No7 [V],No8 [V],No9 [V],No10 [V],No11 [V],No12 [V]
2021/09/21,20:01:00,-0.12,-3.01,-2.07,-3.34,0,0,0,0,0,0,0,0
2021/09/21,20:01:05,-0.12,-3.02,-2.07,-3.28,0,0,0,0,0,0,0,0
2021/09/21,20:01:10,-0.12,-3.02,-2.09,-3.24,0,0,0,0,0,0,0,0
2021/09/21,20:01:15,-0.12,-3.02,-2.07,-3.21,0,0,0,0,0,0,0,0
2021/09/21,20:01:20,-0.1,-3.02,-2.06,-3.21,0,0,0,0,0,0,0,0
2021/09/21,20:01:25,-0.12,-3.01,-2.05,-3.23,0,0,0,0,0,0,0,0
2021/09/21,20:01:30,-0.12,-3.02,-2.07,-3.24,0,0,0,0,0,0,0,0
2021/09/21,20:01:35,-0.12,-3.02,-2.16,-3.26,0,0,0,0,0,0,0,0
2021/09/21,20:01:40,-0.13,-3.02,-2.23,-3.3,0,0,0,0,0,0,0,0
2021/09/21,20:01:45,-0.12,-3.02,-2.28,-3.34,0,0,0,0,0,0,0,0
2021/09/21,20:01:50,-0.12,-3.01,-2.32,-3.37,0,0,0,0,0,0,0,0
2021/09/21,20:01:55,-0.12,-3.02,-2.37,-3.4,0,0,0,0,0,0,0,0
2021/09/21,20:02:00,-0.12,-3.02,-2.38,-3.41,0,0,0,0,0,0,0,0
2021/09/21,20:02:05,-0.13,-3.02,-2.39,-3.41,0,0,0,0,0,0,0,0
2021/09/21,20:02:10,-0.12,-3.02,-2.42,-3.41,0,0,0,0,0,0,0,0
2021/09/21,20:02:15,-0.12,-3.02,-2.42,-3.42,0,0,0,0,0,0,0,0
2021/09/21,20:02:20,-0.12,-3.01,-2.41,-3.42,0,0,0,0,0,0,0,0
2021/09/21,20:02:25,-0.13,-3.01,-2.41,-3.42,0,0,0,0,0,0,0,0
2021/09/21,20:02:30,-0.12,-3.02,-2.41,-3.41,0,0,0,0,0,0,0,0
2021/09/21,20:02:35,-0.12,-3.02,-2.42,-3.42,0,0,0,0,0,0,0,0
2021/09/21,20:02:40,-0.12,-3.02,-2.42,-3.42,0,0,0,0,0,0,0,0
2021/09/21,20:02:45,-0.12,-3.01,-2.42,-3.42,0,0,0,0,0,0,0,0
2021/09/21,20:02:50,-0.12,-3.01,-2.43,-3.44,0,0,0,0,0,0,0,0
2021/09/21,20:02:55,-0.12,-3.02,-2.45,-3.42,0,0,0,0,0,0,0,0
2021/09/21,20:03:00,-0.12,-3.02,-2.46,-3.45,0,0,0,0,0,0,0,0
2021/09/21,20:03:05,-0.1,-3.02,-2.46,-3.45,0,0,0,0,0,0,0,0
2021/09/21,20:03:10,-0.12,-3.01,-2.46,-3.45,0,0,0,0,0,0,0,0
2021/09/21,20:03:15,-0.12,-3.02,-2.46,-3.45,0,0,0,0,0,0,0,0
2021/09/21,20:03:20,-0.12,-3.02,-2.46,-3.46,0,0,0,0,0,0,0,0
2021/09/21,20:03:25,-0.2,-3.02,-2.46,-3.46,0,0,0,0,0,0,0,0
2021/09/21,20:03:30,-0.2,-3.01,-2.46,-3.48,0,0,0,0,0,0,0,0
2021/09/21,20:03:35,-0.22,-3.02,-2.46,-3.48,0,0,0,0,0,0,0,0
2021/09/21,20:03:40,-0.22,-3.02,-2.46,-3.49,0,0,0,0,0,0,0,0
2021/09/21,20:03:45,-0.22,-3.02,-2.46,-3.49,0,0,0,0,0,0,0,0
2021/09/21,20:03:50,-0.2,-3.02,-2.46,-3.51,0,0,0,0,0,0,0,0
2021/09/21,20:03:55,-0.22,-3.01,-2.46,-3.52,0,0,0,0,0,0,0,0
2021/09/21,20:04:00,-0.22,-3.02,-2.46,-3.51,0,0,0,0,0,0,0,0
2021/09/21,20:04:05,-0.23,-3.02,-2.46,-3.52,0,0,0,0,0,0,0,0
2021/09/21,20:04:10,-0.22,-3.02,-2.46,-3.51,0,0,0,0,0,0,0,0
2021/09/21,20:04:15,-0.22,-3.02,-2.46,-3.52,0,0,0,0,0,0,0,0
2021/09/21,20:04:20,-0.22,-3.02,-2.46,-3.52,0,0,0,0,0,0,0,0
2021/09/21,20:04:25,-0.22,-3.02,-2.46,-3.51,0,0,0,0,0,0,0,0
2021/09/21,20:04:30,-0.23,-3.02,-2.46,-3.51,0,0,0,0,0,0,0,0
2021/09/21,20:04:35,-0.22,-3.02,-2.46,-3.51,0,0,0,0,0,0,0,0
2021/09/21,20:04:40,-0.22,-3.02,-2.46,-3.52,0,0,0,0,0,0,0,0
2021/09/21,20:04:45,-0.22,-3.01,-2.46,-3.52,0,0,0,0,0,0,0,0
2021/09/21,20:04:50,-0.23,-3.02,-2.46,-3.52,0,0,0,0,0,0,0,0
2021/09/21,20:04:55,-0.24,-3.02,-2.46,-3.52,0,0,0,0,0,0,0,0
2021/09/21,20:05:00,-0.23,-3.03,-2.48,-3.52,0,0,0,0,0,0,0,0
2021/09/21,20:05:05,-0.23,-3.02,-2.48,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:05:10,-0.23,-3.02,-2.46,-3.55,0,0,0,0,0,0,0,0
2021/09/21,20:05:15,-0.23,-3.02,-2.48,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:05:20,-0.23,-3.02,-2.48,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:05:25,-0.23,-3.03,-2.48,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:05:30,-0.23,-3.02,-2.48,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:05:35,-0.23,-3.03,-2.48,-3.52,0,0,0,0,0,0,0,0
2021/09/21,20:05:40,-0.23,-3.02,-2.48,-3.52,0,0,0,0,0,0,0,0
2021/09/21,20:05:45,-0.23,-3.03,-2.49,-3.49,0,0,0,0,0,0,0,0
2021/09/21,20:05:50,-0.23,-3.03,-2.49,-3.48,0,0,0,0,0,0,0,0
2021/09/21,20:05:55,-0.23,-3.02,-2.49,-3.46,0,0,0,0,0,0,0,0
2021/09/21,20:06:00,-0.23,-3.02,-2.48,-3.42,0,0,0,0,0,0,0,0
2021/09/21,20:06:05,-0.23,-3.02,-2.48,-3.38,0,0,0,0,0,0,0,0
2021/09/21,20:06:10,-0.23,-3.03,-2.48,-3.33,0,0,0,0,0,0,0,0
2021/09/21,20:06:15,-0.23,-3.02,-2.48,-3.28,0,0,0,0,0,0,0,0
2021/09/21,20:06:20,-0.23,-3.02,-2.46,-3.24,0,0,0,0,0,0,0,0
2021/09/21,20:06:25,-0.22,-3.02,-2.45,-3.21,0,0,0,0,0,0,0,0
2021/09/21,20:06:30,-0.23,-3.02,-2.42,-3.21,0,0,0,0,0,0,0,0
2021/09/21,20:06:35,-0.22,-3.02,-2.39,-3.23,0,0,0,0,0,0,0,0
2021/09/21,20:06:40,-0.2,-3.02,-2.32,-3.26,0,0,0,0,0,0,0,0
2021/09/21,20:06:45,-0.22,-3.02,-2.24,-3.28,0,0,0,0,0,0,0,0
2021/09/21,20:06:50,-0.23,-3.02,-2.13,-3.31,0,0,0,0,0,0,0,0
2021/09/21,20:06:55,-0.22,-3.02,-2.06,-3.34,0,0,0,0,0,0,0,0
2021/09/21,20:07:00,-0.22,-3.02,-2.02,-3.37,0,0,0,0,0,0,0,0
2021/09/21,20:07:05,-0.22,-3.02,-2.03,-3.4,0,0,0,0,0,0,0,0
2021/09/21,20:07:10,-0.22,-3.02,-2.05,-3.41,0,0,0,0,0,0,0,0
2021/09/21,20:07:15,-0.22,-3.02,-2.05,-3.41,0,0,0,0,0,0,0,0
2021/09/21,20:07:20,-0.23,-3.02,-2.02,-3.41,0,0,0,0,0,0,0,0
2021/09/21,20:07:25,-0.22,-3.02,-1.96,-3.41,0,0,0,0,0,0,0,0
2021/09/21,20:07:30,-0.22,-3.02,-1.92,-3.42,0,0,0,0,0,0,0,0
2021/09/21,20:07:35,-0.22,-3.02,-1.99,-3.42,0,0,0,0,0,0,0,0
2021/09/21,20:07:40,-0.23,-3.02,-2.07,-3.42,0,0,0,0,0,0,0,0
2021/09/21,20:07:45,-0.23,-3.02,-2.13,-3.42,0,0,0,0,0,0,0,0
2021/09/21,20:07:50,-0.22,-3.02,-2.17,-3.42,0,0,0,0,0,0,0,0
2021/09/21,20:07:55,-0.22,-3.02,-2.18,-3.44,0,0,0,0,0,0,0,0
2021/09/21,20:08:00,-0.22,-3.02,-2.18,-3.44,0,0,0,0,0,0,0,0
2021/09/21,20:08:05,-0.23,-3.02,-2.21,-3.44,0,0,0,0,0,0,0,0
2021/09/21,20:08:10,-0.23,-3.02,-2.21,-3.45,0,0,0,0,0,0,0,0
2021/09/21,20:08:15,-0.22,-3.02,-2.23,-3.45,0,0,0,0,0,0,0,0
2021/09/21,20:08:20,-0.22,-3.02,-2.24,-3.46,0,0,0,0,0,0,0,0
2021/09/21,20:08:25,-0.22,-3.02,-2.23,-3.46,0,0,0,0,0,0,0,0
2021/09/21,20:08:30,-0.22,-3.02,-2.24,-3.46,0,0,0,0,0,0,0,0
2021/09/21,20:08:35,-0.22,-3.03,-2.24,-3.46,0,0,0,0,0,0,0,0
2021/09/21,20:08:40,-0.22,-3.02,-2.25,-3.49,0,0,0,0,0,0,0,0
2021/09/21,20:08:45,-0.22,-3.02,-2.25,-3.51,0,0,0,0,0,0,0,0
2021/09/21,20:08:50,-0.22,-3.02,-2.24,-3.49,0,0,0,0,0,0,0,0
2021/09/21,20:08:55,-0.22,-3.02,-2.25,-3.49,0,0,0,0,0,0,0,0
2021/09/21,20:09:00,-0.22,-3.02,-2.25,-3.51,0,0,0,0,0,0,0,0
2021/09/21,20:09:05,-0.22,-3.02,-2.25,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:09:10,-0.22,-3.02,-2.25,-3.52,0,0,0,0,0,0,0,0
2021/09/21,20:09:15,-0.22,-3.02,-2.25,-3.52,0,0,0,0,0,0,0,0
2021/09/21,20:09:20,-0.22,-3.02,-2.27,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:09:25,-0.22,-3.02,-2.27,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:09:30,-0.22,-3.02,-2.27,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:09:35,-0.22,-3.02,-2.27,-3.52,0,0,0,0,0,0,0,0
2021/09/21,20:09:40,-0.22,-3.02,-2.25,-3.52,0,0,0,0,0,0,0,0
2021/09/21,20:09:45,-0.22,-3.02,-2.27,-3.52,0,0,0,0,0,0,0,0
2021/09/21,20:09:50,-0.22,-3.02,-2.27,-3.52,0,0,0,0,0,0,0,0
2021/09/21,20:09:55,-0.22,-3.02,-2.27,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:10:00,-0.22,-3.01,-2.27,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:10:05,-0.22,-3.02,-2.27,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:10:10,-0.22,-3.02,-2.27,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:10:15,-0.22,-3.02,-2.27,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:10:20,-0.22,-3.02,-2.27,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:10:25,-0.22,-3.02,-2.25,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:10:30,-0.22,-3.02,-2.25,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:10:35,-0.23,-3.03,-2.27,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:10:40,-0.22,-3.02,-2.27,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:10:45,-0.22,-3.02,-2.27,-3.52,0,0,0,0,0,0,0,0
2021/09/21,20:10:50,-0.23,-3.02,-2.27,-3.51,0,0,0,0,0,0,0,0
2021/09/21,20:10:55,-0.23,-3.02,-2.25,-3.49,0,0,0,0,0,0,0,0
2021/09/21,20:11:00,-0.22,-3.02,-2.27,-3.46,0,0,0,0,0,0,0,0
2021/09/21,20:11:05,-0.22,-3.02,-2.27,-3.44,0,0,0,0,0,0,0,0
2021/09/21,20:11:10,-0.22,-3.01,-2.27,-3.41,0,0,0,0,0,0,0,0
2021/09/21,20:11:15,-0.23,-3.02,-2.27,-3.35,0,0,0,0,0,0,0,0
2021/09/21,20:11:20,-0.22,-3.02,-2.27,-3.3,0,0,0,0,0,0,0,0
2021/09/21,20:11:25,-0.22,-3.02,-2.27,-3.24,0,0,0,0,0,0,0,0
2021/09/21,20:11:30,-0.22,-3.02,-2.27,-3.23,0,0,0,0,0,0,0,0
2021/09/21,20:11:35,-0.22,-3.02,-2.27,-3.21,0,0,0,0,0,0,0,0
2021/09/21,20:11:40,-0.22,-3.02,-2.27,-3.23,0,0,0,0,0,0,0,0
2021/09/21,20:11:45,-0.23,-3.02,-2.25,-3.24,0,0,0,0,0,0,0,0
2021/09/21,20:11:50,-0.22,-3.02,-2.27,-3.27,0,0,0,0,0,0,0,0
2021/09/21,20:11:55,-0.23,-3.02,-2.25,-3.3,0,0,0,0,0,0,0,0
2021/09/21,20:12:00,-0.22,-3.02,-2.25,-3.33,0,0,0,0,0,0,0,0
2021/09/21,20:12:05,-0.22,-3.03,-2.27,-3.38,0,0,0,0,0,0,0,0
2021/09/21,20:12:10,-0.23,-3.02,-2.25,-3.4,0,0,0,0,0,0,0,0
2021/09/21,20:12:15,-0.23,-3.03,-2.27,-3.41,0,0,0,0,0,0,0,0
2021/09/21,20:12:20,-0.22,-3.03,-2.27,-3.42,0,0,0,0,0,0,0,0
2021/09/21,20:12:25,-0.22,-3.02,-2.27,-3.42,0,0,0,0,0,0,0,0
2021/09/21,20:12:30,-0.23,-3.02,-2.25,-3.42,0,0,0,0,0,0,0,0
2021/09/21,20:12:35,-0.23,-3.02,-2.27,-3.42,0,0,0,0,0,0,0,0
2021/09/21,20:12:40,-0.22,-3.03,-2.27,-3.42,0,0,0,0,0,0,0,0
2021/09/21,20:12:45,-0.22,-3.03,-2.27,-3.42,0,0,0,0,0,0,0,0
2021/09/21,20:12:50,-0.22,-3.02,-2.27,-3.44,0,0,0,0,0,0,0,0
2021/09/21,20:12:55,-0.22,-3.02,-2.25,-3.44,0,0,0,0,0,0,0,0
2021/09/21,20:13:00,-0.22,-3.02,-2.25,-3.44,0,0,0,0,0,0,0,0
2021/09/21,20:13:05,-0.2,-3.02,-2.27,-3.45,0,0,0,0,0,0,0,0
2021/09/21,20:13:10,-0.2,-3.01,-2.25,-3.45,0,0,0,0,0,0,0,0
2021/09/21,20:13:15,-0.2,-3.01,-2.25,-3.46,0,0,0,0,0,0,0,0
2021/09/21,20:13:20,-0.22,-3.02,-2.25,-3.46,0,0,0,0,0,0,0,0
2021/09/21,20:13:25,-0.2,-3.02,-2.27,-3.46,0,0,0,0,0,0,0,0
2021/09/21,20:13:30,-0.2,-3.02,-2.27,-3.48,0,0,0,0,0,0,0,0
2021/09/21,20:13:35,-0.2,-3.01,-2.25,-3.48,0,0,0,0,0,0,0,0
2021/09/21,20:13:40,-0.2,-3.01,-2.27,-3.49,0,0,0,0,0,0,0,0
2021/09/21,20:13:45,-0.2,-3.02,-2.25,-3.49,0,0,0,0,0,0,0,0
2021/09/21,20:13:50,-0.2,-3.02,-2.27,-3.49,0,0,0,0,0,0,0,0
2021/09/21,20:13:55,-0.22,-3.02,-2.25,-3.51,0,0,0,0,0,0,0,0
2021/09/21,20:14:00,-0.2,-3.02,-2.27,-3.52,0,0,0,0,0,0,0,0
2021/09/21,20:14:05,-0.22,-3.02,-2.25,-3.52,0,0,0,0,0,0,0,0
2021/09/21,20:14:10,-0.2,-3.02,-2.27,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:14:15,-0.2,-3.02,-2.25,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:14:20,-0.22,-3.02,-2.27,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:14:25,-0.22,-3.02,-2.27,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:14:30,-0.22,-3.02,-2.27,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:14:35,-0.22,-3.03,-2.27,-3.55,0,0,0,0,0,0,0,0
2021/09/21,20:14:40,-0.22,-3.02,-2.27,-3.55,0,0,0,0,0,0,0,0
2021/09/21,20:14:45,-0.22,-3.03,-2.27,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:14:50,-0.23,-3.03,-2.27,-3.55,0,0,0,0,0,0,0,0
2021/09/21,20:14:55,-0.22,-3.03,-2.27,-3.55,0,0,0,0,0,0,0,0
2021/09/21,20:15:00,-0.22,-3.03,-2.27,-3.56,0,0,0,0,0,0,0,0
2021/09/21,20:15:05,-0.23,-3.03,-2.27,-3.56,0,0,0,0,0,0,0,0
2021/09/21,20:15:10,-0.23,-3.03,-2.27,-3.55,0,0,0,0,0,0,0,0
2021/09/21,20:15:15,-0.23,-3.03,-2.27,-3.56,0,0,0,0,0,0,0,0
2021/09/21,20:15:20,-0.23,-3.03,-2.27,-3.56,0,0,0,0,0,0,0,0
2021/09/21,20:15:25,-0.23,-3.03,-2.27,-3.58,0,0,0,0,0,0,0,0
2021/09/21,20:15:30,-0.24,-3.03,-2.27,-3.56,0,0,0,0,0,0,0,0
2021/09/21,20:15:35,-0.23,-3.03,-2.27,-3.58,0,0,0,0,0,0,0,0
2021/09/21,20:15:40,-0.24,-3.05,-2.27,-3.56,0,0,0,0,0,0,0,0
2021/09/21,20:15:45,-0.24,-3.05,-2.28,-3.56,0,0,0,0,0,0,0,0
2021/09/21,20:15:50,-0.24,-3.05,-2.28,-3.58,0,0,0,0,0,0,0,0
2021/09/21,20:15:55,-0.26,-3.05,-2.27,-3.55,0,0,0,0,0,0,0,0
2021/09/21,20:16:00,-0.26,-3.05,-2.28,-3.55,0,0,0,0,0,0,0,0
2021/09/21,20:16:05,-0.26,-3.05,-2.27,-3.51,0,0,0,0,0,0,0,0
2021/09/21,20:16:10,-0.26,-3.05,-2.28,-3.48,0,0,0,0,0,0,0,0
2021/09/21,20:16:15,-0.26,-3.05,-2.3,-3.45,0,0,0,0,0,0,0,0
2021/09/21,20:16:20,-0.27,-3.05,-2.28,-3.41,0,0,0,0,0,0,0,0
2021/09/21,20:16:25,-0.27,-3.05,-2.28,-3.35,0,0,0,0,0,0,0,0
2021/09/21,20:16:30,-0.27,-3.05,-2.28,-3.3,0,0,0,0,0,0,0,0
2021/09/21,20:16:35,-0.27,-3.06,-2.3,-3.26,0,0,0,0,0,0,0,0
2021/09/21,20:16:40,-0.27,-3.05,-2.3,-3.26,0,0,0,0,0,0,0,0
2021/09/21,20:16:45,-0.27,-3.05,-2.28,-3.26,0,0,0,0,0,0,0,0
2021/09/21,20:16:50,-0.27,-3.06,-2.28,-3.28,0,0,0,0,0,0,0,0
2021/09/21,20:16:55,-0.29,-3.06,-2.3,-3.31,0,0,0,0,0,0,0,0
2021/09/21,20:17:00,-0.27,-3.06,-2.31,-3.35,0,0,0,0,0,0,0,0
2021/09/21,20:17:05,-0.27,-3.06,-2.31,-3.4,0,0,0,0,0,0,0,0
2021/09/21,20:17:10,-0.29,-3.06,-2.3,-3.42,0,0,0,0,0,0,0,0
2021/09/21,20:17:15,-0.29,-3.07,-2.3,-3.44,0,0,0,0,0,0,0,0
2021/09/21,20:17:20,-0.3,-3.07,-2.31,-3.45,0,0,0,0,0,0,0,0
2021/09/21,20:17:25,-0.29,-3.07,-2.32,-3.48,0,0,0,0,0,0,0,0
2021/09/21,20:17:30,-0.29,-3.07,-2.31,-3.48,0,0,0,0,0,0,0,0
2021/09/21,20:17:35,-0.3,-3.07,-2.31,-3.48,0,0,0,0,0,0,0,0
2021/09/21,20:17:40,-0.3,-3.09,-2.31,-3.49,0,0,0,0,0,0,0,0
2021/09/21,20:17:45,-0.3,-3.09,-2.32,-3.49,0,0,0,0,0,0,0,0
2021/09/21,20:17:50,-0.3,-3.09,-2.32,-3.51,0,0,0,0,0,0,0,0
2021/09/21,20:17:55,-0.3,-3.07,-2.32,-3.52,0,0,0,0,0,0,0,0
2021/09/21,20:18:00,-0.31,-3.09,-2.31,-3.52,0,0,0,0,0,0,0,0
2021/09/21,20:18:05,-0.31,-3.09,-2.32,-3.52,0,0,0,0,0,0,0,0
2021/09/21,20:18:10,-0.31,-3.1,-2.32,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:18:15,-0.31,-3.1,-2.34,-3.55,0,0,0,0,0,0,0,0
2021/09/21,20:18:20,-0.31,-3.09,-2.32,-3.56,0,0,0,0,0,0,0,0
2021/09/21,20:18:25,-0.33,-3.1,-2.32,-3.55,0,0,0,0,0,0,0,0
2021/09/21,20:18:30,-0.33,-3.1,-2.34,-3.56,0,0,0,0,0,0,0,0
2021/09/21,20:18:35,-0.33,-3.1,-2.34,-3.58,0,0,0,0,0,0,0,0
2021/09/21,20:18:40,-0.33,-3.1,-2.34,-3.59,0,0,0,0,0,0,0,0
2021/09/21,20:18:45,-0.33,-3.1,-2.34,-3.59,0,0,0,0,0,0,0,0
2021/09/21,20:18:50,-0.34,-3.12,-2.34,-3.59,0,0,0,0,0,0,0,0
2021/09/21,20:18:55,-0.34,-3.12,-2.35,-3.6,0,0,0,0,0,0,0,0
2021/09/21,20:19:00,-0.34,-3.12,-2.35,-3.6,0,0,0,0,0,0,0,0
2021/09/21,20:19:05,-0.34,-3.12,-2.35,-3.62,0,0,0,0,0,0,0,0
2021/09/21,20:19:10,-0.34,-3.12,-2.35,-3.63,0,0,0,0,0,0,0,0
2021/09/21,20:19:15,-0.34,-3.13,-2.35,-3.62,0,0,0,0,0,0,0,0
2021/09/21,20:19:20,-0.35,-3.13,-2.35,-3.63,0,0,0,0,0,0,0,0
2021/09/21,20:19:25,-0.35,-3.13,-2.37,-3.63,0,0,0,0,0,0,0,0
2021/09/21,20:19:30,-0.35,-3.13,-2.37,-3.65,0,0,0,0,0,0,0,0
2021/09/21,20:19:35,-0.35,-3.13,-2.35,-3.65,0,0,0,0,0,0,0,0
2021/09/21,20:19:40,-0.37,-3.13,-2.37,-3.63,0,0,0,0,0,0,0,0
2021/09/21,20:19:45,-0.37,-3.14,-2.37,-3.63,0,0,0,0,0,0,0,0
2021/09/21,20:19:50,-0.35,-3.13,-2.38,-3.65,0,0,0,0,0,0,0,0
2021/09/21,20:19:55,-0.37,-3.13,-2.37,-3.65,0,0,0,0,0,0,0,0
2021/09/21,20:20:00,-0.37,-3.14,-2.37,-3.65,0,0,0,0,0,0,0,0
2021/09/21,20:20:05,-0.37,-3.14,-2.37,-3.65,0,0,0,0,0,0,0,0
2021/09/21,20:20:10,-0.38,-3.14,-2.37,-3.65,0,0,0,0,0,0,0,0
2021/09/21,20:20:15,-0.37,-3.16,-2.38,-3.66,0,0,0,0,0,0,0,0
2021/09/21,20:20:20,-0.38,-3.14,-2.38,-3.67,0,0,0,0,0,0,0,0
2021/09/21,20:20:25,-0.38,-3.14,-2.37,-3.67,0,0,0,0,0,0,0,0
2021/09/21,20:20:30,-0.38,-3.16,-2.38,-3.67,0,0,0,0,0,0,0,0
2021/09/21,20:20:35,-0.4,-3.16,-2.38,-3.67,0,0,0,0,0,0,0,0
2021/09/21,20:20:40,-0.38,-3.16,-2.39,-3.67,0,0,0,0,0,0,0,0
2021/09/21,20:20:45,-0.4,-3.16,-2.39,-3.69,0,0,0,0,0,0,0,0
2021/09/21,20:20:50,-0.4,-3.16,-2.38,-3.67,0,0,0,0,0,0,0,0
2021/09/21,20:20:55,-0.41,-3.17,-2.39,-3.66,0,0,0,0,0,0,0,0
2021/09/21,20:21:00,-0.4,-3.17,-2.39,-3.65,0,0,0,0,0,0,0,0
2021/09/21,20:21:05,-0.4,-3.17,-2.41,-3.65,0,0,0,0,0,0,0,0
2021/09/21,20:21:10,-0.41,-3.17,-2.39,-3.62,0,0,0,0,0,0,0,0
2021/09/21,20:21:15,-0.41,-3.17,-2.39,-3.58,0,0,0,0,0,0,0,0
2021/09/21,20:21:20,-0.41,-3.19,-2.41,-3.52,0,0,0,0,0,0,0,0
2021/09/21,20:21:25,-0.42,-3.19,-2.41,-3.46,0,0,0,0,0,0,0,0
2021/09/21,20:21:30,-0.41,-3.19,-2.41,-3.42,0,0,0,0,0,0,0,0
2021/09/21,20:21:35,-0.42,-3.17,-2.41,-3.38,0,0,0,0,0,0,0,0
2021/09/21,20:21:40,-0.42,-3.19,-2.41,-3.35,0,0,0,0,0,0,0,0
2021/09/21,20:21:45,-0.42,-3.2,-2.42,-3.34,0,0,0,0,0,0,0,0
2021/09/21,20:21:50,-0.44,-3.2,-2.42,-3.38,0,0,0,0,0,0,0,0
2021/09/21,20:21:55,-0.42,-3.2,-2.42,-3.41,0,0,0,0,0,0,0,0
2021/09/21,20:22:00,-0.42,-3.19,-2.41,-3.44,0,0,0,0,0,0,0,0
2021/09/21,20:22:05,-0.44,-3.2,-2.42,-3.46,0,0,0,0,0,0,0,0
2021/09/21,20:22:10,-0.44,-3.2,-2.42,-3.51,0,0,0,0,0,0,0,0
2021/09/21,20:22:15,-0.44,-3.2,-2.43,-3.53,0,0,0,0,0,0,0,0
2021/09/21,20:22:20,-0.42,-3.2,-2.43,-3.56,0,0,0,0,0,0,0,0
2021/09/21,20:22:25,-0.45,-3.2,-2.42,-3.58,0,0,0,0,0,0,0,0
2021/09/21,20:22:30,-0.45,-3.21,-2.42,-3.58,0,0,0,0,0,0,0,0
2021/09/21,20:22:35,-0.44,-3.21,-2.43,-3.59,0,0,0,0,0,0,0,0
2021/09/21,20:22:40,-0.44,-3.21,-2.43,-3.6,0,0,0,0,0,0,0,0
2021/09/21,20:22:45,-0.44,-3.2,-2.42,-3.6,0,0,0,0,0,0,0,0
2021/09/21,20:22:50,-0.45,-3.21,-2.43,-3.6,0,0,0,0,0,0,0,0
2021/09/21,20:22:55,-0.45,-3.23,-2.45,-3.62,0,0,0,0,0,0,0,0
2021/09/21,20:23:00,-0.45,-3.21,-2.45,-3.63,0,0,0,0,0,0,0,0
2021/09/21,20:23:05,-0.45,-3.21,-2.43,-3.65,0,0,0,0,0,0,0,0
2021/09/21,20:23:10,-0.45,-3.23,-2.43,-3.65,0,0,0,0,0,0,0,0
2021/09/21,20:23:15,-0.47,-3.21,-2.43,-3.66,0,0,0,0,0,0,0,0
2021/09/21,20:23:20,-0.45,-3.23,-2.45,-3.66,0,0,0,0,0,0,0,0
2021/09/21,20:23:25,-0.45,-3.23,-2.46,-3.67,0,0,0,0,0,0,0,0
2021/09/21,20:23:30,-0.45,-3.21,-2.45,-3.69,0,0,0,0,0,0,0,0
2021/09/21,20:23:35,-0.47,-3.23,-2.45,-3.69,0,0,0,0,0,0,0,0
2021/09/21,20:23:40,-0.47,-3.23,-2.45,-3.7,0,0,0,0,0,0,0,0
2021/09/21,20:23:45,-0.47,-3.24,-2.46,-3.7,0,0,0,0,0,0,0,0
2021/09/21,20:23:50,-0.47,-3.24,-2.46,-3.72,0,0,0,0,0,0,0,0
2021/09/21,20:23:55,-0.47,-3.23,-2.45,-3.73,0,0,0,0,0,0,0,0
2021/09/21,20:24:00,-0.47,-3.24,-2.45,-3.72,0,0,0,0,0,0,0,0
2021/09/21,20:24:05,-0.47,-3.24,-2.46,-3.73,0,0,0,0,0,0,0,0
2021/09/21,20:24:10,-0.47,-3.24,-2.46,-3.73,0,0,0,0,0,0,0,0
2021/09/21,20:24:15,-0.47,-3.24,-2.46,-3.76,0,0,0,0,0,0,0,0
2021/09/21,20:24:20,-0.47,-3.24,-2.46,-3.76,0,0,0,0,0,0,0,0
2021/09/21,20:24:25,-0.48,-3.24,-2.46,-3.76,0,0,0,0,0,0,0,0
2021/09/21,20:24:30,-0.48,-3.24,-2.46,-3.76,0,0,0,0,0,0,0,0
